id,values,dimensi,tahun,label,data_title
99992020960,67.7,INDONESIA,1996,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
99992020990,64.3,INDONESIA,1999,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201020,65.8,INDONESIA,2002,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201040,68.7,INDONESIA,2004,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201050,69.57,INDONESIA,2005,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201060,70.1,INDONESIA,2006,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201070,70.59,INDONESIA,2007,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201080,71.17,INDONESIA,2008,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201090,71.76,INDONESIA,2009,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201100,72.27,INDONESIA,2010,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201110,72.77,INDONESIA,2011,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201120,73.29,INDONESIA,2012,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
999920201130,73.81,INDONESIA,2013,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
11002020960,69.4,ACEH,1996,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
11002020990,65.3,ACEH,1999,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201020,66.0,ACEH,2002,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201040,68.7,ACEH,2004,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201050,69.05,ACEH,2005,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201060,69.41,ACEH,2006,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201070,70.35,ACEH,2007,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201080,70.76,ACEH,2008,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201090,71.31,ACEH,2009,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201100,71.7,ACEH,2010,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201110,72.16,ACEH,2011,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201120,72.51,ACEH,2012,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
110020201130,73.05,ACEH,2013,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
12002020960,70.5,SUMATERA UTARA,1996,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
12002020990,66.6,SUMATERA UTARA,1999,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201020,68.8,SUMATERA UTARA,2002,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201040,71.4,SUMATERA UTARA,2004,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201050,72.03,SUMATERA UTARA,2005,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201060,72.46,SUMATERA UTARA,2006,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201070,72.78,SUMATERA UTARA,2007,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
120020201080,73.29,SUMATERA UTARA,2008,Tidak Ada,Indeks Pembangunan Manusia menurut Provinsi
