id,values,dimensi,tahun,label,data_title
110041301100,67.09,ACEH,2010,,[Metode Baru] Indeks Pembangunan Manusia
110041301110,67.45,ACEH,2011,,[Metode Baru] Indeks Pembangunan Manusia
110041301120,67.81,ACEH,2012,,[Metode Baru] Indeks Pembangunan Manusia
110041301130,68.3,ACEH,2013,,[Metode Baru] Indeks Pembangunan Manusia
110041301140,68.81,ACEH,2014,,[Metode Baru] Indeks Pembangunan Manusia
110041301150,69.45,ACEH,2015,,[Metode Baru] Indeks Pembangunan Manusia
110041301160,70.0,ACEH,2016,,[Metode Baru] Indeks Pembangunan Manusia
110041301170,70.6,ACEH,2017,,[Metode Baru] Indeks Pembangunan Manusia
110041301180,71.19,ACEH,2018,,[Metode Baru] Indeks Pembangunan Manusia
110041301190,71.9,ACEH,2019,,[Metode Baru] Indeks Pembangunan Manusia
110041301200,71.99,ACEH,2020,,[Metode Baru] Indeks Pembangunan Manusia
110041301210,72.18,ACEH,2021,,[Metode Baru] Indeks Pembangunan Manusia
110041301220,72.8,ACEH,2022,,[Metode Baru] Indeks Pembangunan Manusia
110141301100,60.6,Simeulue,2010,,[Metode Baru] Indeks Pembangunan Manusia
110141301110,61.03,Simeulue,2011,,[Metode Baru] Indeks Pembangunan Manusia
110141301120,61.25,Simeulue,2012,,[Metode Baru] Indeks Pembangunan Manusia
110141301130,61.68,Simeulue,2013,,[Metode Baru] Indeks Pembangunan Manusia
110141301140,62.18,Simeulue,2014,,[Metode Baru] Indeks Pembangunan Manusia
110141301150,63.16,Simeulue,2015,,[Metode Baru] Indeks Pembangunan Manusia
110141301160,63.82,Simeulue,2016,,[Metode Baru] Indeks Pembangunan Manusia
110141301170,64.41,Simeulue,2017,,[Metode Baru] Indeks Pembangunan Manusia
110141301180,64.74,Simeulue,2018,,[Metode Baru] Indeks Pembangunan Manusia
110141301190,65.7,Simeulue,2019,,[Metode Baru] Indeks Pembangunan Manusia
110141301200,66.03,Simeulue,2020,,[Metode Baru] Indeks Pembangunan Manusia
110141301210,66.41,Simeulue,2021,,[Metode Baru] Indeks Pembangunan Manusia
110141301220,67.27,Simeulue,2022,,[Metode Baru] Indeks Pembangunan Manusia
110241301100,62.36,Aceh Singkil,2010,,[Metode Baru] Indeks Pembangunan Manusia
110241301110,63.13,Aceh Singkil,2011,,[Metode Baru] Indeks Pembangunan Manusia
110241301120,64.23,Aceh Singkil,2012,,[Metode Baru] Indeks Pembangunan Manusia
110241301130,64.87,Aceh Singkil,2013,,[Metode Baru] Indeks Pembangunan Manusia
110241301140,65.27,Aceh Singkil,2014,,[Metode Baru] Indeks Pembangunan Manusia
110241301150,66.05,Aceh Singkil,2015,,[Metode Baru] Indeks Pembangunan Manusia
110241301160,66.96,Aceh Singkil,2016,,[Metode Baru] Indeks Pembangunan Manusia
110241301170,67.37,Aceh Singkil,2017,,[Metode Baru] Indeks Pembangunan Manusia
110241301180,68.02,Aceh Singkil,2018,,[Metode Baru] Indeks Pembangunan Manusia
110241301190,68.91,Aceh Singkil,2019,,[Metode Baru] Indeks Pembangunan Manusia
110241301200,68.94,Aceh Singkil,2020,,[Metode Baru] Indeks Pembangunan Manusia
110241301210,69.22,Aceh Singkil,2021,,[Metode Baru] Indeks Pembangunan Manusia
110241301220,69.62,Aceh Singkil,2022,,[Metode Baru] Indeks Pembangunan Manusia
110341301100,61.22,Aceh Selatan,2010,,[Metode Baru] Indeks Pembangunan Manusia
110341301110,61.52,Aceh Selatan,2011,,[Metode Baru] Indeks Pembangunan Manusia
110341301120,61.69,Aceh Selatan,2012,,[Metode Baru] Indeks Pembangunan Manusia
110341301130,62.27,Aceh Selatan,2013,,[Metode Baru] Indeks Pembangunan Manusia
110341301140,62.35,Aceh Selatan,2014,,[Metode Baru] Indeks Pembangunan Manusia
110341301150,63.28,Aceh Selatan,2015,,[Metode Baru] Indeks Pembangunan Manusia
110341301160,64.13,Aceh Selatan,2016,,[Metode Baru] Indeks Pembangunan Manusia
110341301170,65.03,Aceh Selatan,2017,,[Metode Baru] Indeks Pembangunan Manusia
110341301180,65.92,Aceh Selatan,2018,,[Metode Baru] Indeks Pembangunan Manusia
110341301190,66.9,Aceh Selatan,2019,,[Metode Baru] Indeks Pembangunan Manusia
110341301200,67.12,Aceh Selatan,2020,,[Metode Baru] Indeks Pembangunan Manusia
110341301210,67.44,Aceh Selatan,2021,,[Metode Baru] Indeks Pembangunan Manusia
110341301220,67.87,Aceh Selatan,2022,,[Metode Baru] Indeks Pembangunan Manusia
110441301100,63.82,Aceh Tenggara,2010,,[Metode Baru] Indeks Pembangunan Manusia
110441301110,64.27,Aceh Tenggara,2011,,[Metode Baru] Indeks Pembangunan Manusia
110441301120,64.99,Aceh Tenggara,2012,,[Metode Baru] Indeks Pembangunan Manusia
110441301130,65.55,Aceh Tenggara,2013,,[Metode Baru] Indeks Pembangunan Manusia
110441301140,65.9,Aceh Tenggara,2014,,[Metode Baru] Indeks Pembangunan Manusia
110441301150,66.77,Aceh Tenggara,2015,,[Metode Baru] Indeks Pembangunan Manusia
110441301160,67.48,Aceh Tenggara,2016,,[Metode Baru] Indeks Pembangunan Manusia
110441301170,68.09,Aceh Tenggara,2017,,[Metode Baru] Indeks Pembangunan Manusia
110441301180,68.67,Aceh Tenggara,2018,,[Metode Baru] Indeks Pembangunan Manusia
110441301190,69.36,Aceh Tenggara,2019,,[Metode Baru] Indeks Pembangunan Manusia
110441301200,69.37,Aceh Tenggara,2020,,[Metode Baru] Indeks Pembangunan Manusia
110441301210,69.44,Aceh Tenggara,2021,,[Metode Baru] Indeks Pembangunan Manusia
110441301220,70.32,Aceh Tenggara,2022,,[Metode Baru] Indeks Pembangunan Manusia
110541301100,61.75,Aceh Timur,2010,,[Metode Baru] Indeks Pembangunan Manusia
110541301110,62.35,Aceh Timur,2011,,[Metode Baru] Indeks Pembangunan Manusia
110541301120,62.93,Aceh Timur,2012,,[Metode Baru] Indeks Pembangunan Manusia
110541301130,63.27,Aceh Timur,2013,,[Metode Baru] Indeks Pembangunan Manusia
110541301140,63.57,Aceh Timur,2014,,[Metode Baru] Indeks Pembangunan Manusia
110541301150,64.55,Aceh Timur,2015,,[Metode Baru] Indeks Pembangunan Manusia
110541301160,65.42,Aceh Timur,2016,,[Metode Baru] Indeks Pembangunan Manusia
110541301170,66.32,Aceh Timur,2017,,[Metode Baru] Indeks Pembangunan Manusia
110541301180,66.82,Aceh Timur,2018,,[Metode Baru] Indeks Pembangunan Manusia
110541301190,67.39,Aceh Timur,2019,,[Metode Baru] Indeks Pembangunan Manusia
110541301200,67.63,Aceh Timur,2020,,[Metode Baru] Indeks Pembangunan Manusia
110541301210,67.83,Aceh Timur,2021,,[Metode Baru] Indeks Pembangunan Manusia
110541301220,68.72,Aceh Timur,2022,,[Metode Baru] Indeks Pembangunan Manusia
110641301100,69.17,Aceh Tengah,2010,,[Metode Baru] Indeks Pembangunan Manusia
110641301110,70.0,Aceh Tengah,2011,,[Metode Baru] Indeks Pembangunan Manusia
110641301120,70.18,Aceh Tengah,2012,,[Metode Baru] Indeks Pembangunan Manusia
110641301130,70.51,Aceh Tengah,2013,,[Metode Baru] Indeks Pembangunan Manusia
110641301140,70.96,Aceh Tengah,2014,,[Metode Baru] Indeks Pembangunan Manusia
110641301150,71.51,Aceh Tengah,2015,,[Metode Baru] Indeks Pembangunan Manusia
110641301160,72.04,Aceh Tengah,2016,,[Metode Baru] Indeks Pembangunan Manusia
110641301170,72.19,Aceh Tengah,2017,,[Metode Baru] Indeks Pembangunan Manusia
110641301180,72.64,Aceh Tengah,2018,,[Metode Baru] Indeks Pembangunan Manusia
110641301190,73.14,Aceh Tengah,2019,,[Metode Baru] Indeks Pembangunan Manusia
110641301200,73.24,Aceh Tengah,2020,,[Metode Baru] Indeks Pembangunan Manusia
110641301210,73.37,Aceh Tengah,2021,,[Metode Baru] Indeks Pembangunan Manusia
110641301220,73.95,Aceh Tengah,2022,,[Metode Baru] Indeks Pembangunan Manusia
110741301100,66.05,Aceh Barat,2010,,[Metode Baru] Indeks Pembangunan Manusia
110741301110,66.47,Aceh Barat,2011,,[Metode Baru] Indeks Pembangunan Manusia
110741301120,66.66,Aceh Barat,2012,,[Metode Baru] Indeks Pembangunan Manusia
110741301130,66.86,Aceh Barat,2013,,[Metode Baru] Indeks Pembangunan Manusia
110741301140,67.31,Aceh Barat,2014,,[Metode Baru] Indeks Pembangunan Manusia
110741301150,68.41,Aceh Barat,2015,,[Metode Baru] Indeks Pembangunan Manusia
110741301160,69.26,Aceh Barat,2016,,[Metode Baru] Indeks Pembangunan Manusia
110741301170,70.2,Aceh Barat,2017,,[Metode Baru] Indeks Pembangunan Manusia
110741301180,70.47,Aceh Barat,2018,,[Metode Baru] Indeks Pembangunan Manusia
110741301190,71.22,Aceh Barat,2019,,[Metode Baru] Indeks Pembangunan Manusia
110741301200,71.38,Aceh Barat,2020,,[Metode Baru] Indeks Pembangunan Manusia
110741301210,71.67,Aceh Barat,2021,,[Metode Baru] Indeks Pembangunan Manusia
110741301220,72.34,Aceh Barat,2022,,[Metode Baru] Indeks Pembangunan Manusia
110841301100,69.76,Aceh Besar,2010,,[Metode Baru] Indeks Pembangunan Manusia
110841301110,69.94,Aceh Besar,2011,,[Metode Baru] Indeks Pembangunan Manusia
110841301120,70.1,Aceh Besar,2012,,[Metode Baru] Indeks Pembangunan Manusia
110841301130,70.61,Aceh Besar,2013,,[Metode Baru] Indeks Pembangunan Manusia
110841301140,71.06,Aceh Besar,2014,,[Metode Baru] Indeks Pembangunan Manusia
110841301150,71.7,Aceh Besar,2015,,[Metode Baru] Indeks Pembangunan Manusia
110841301160,71.75,Aceh Besar,2016,,[Metode Baru] Indeks Pembangunan Manusia
110841301170,72.0,Aceh Besar,2017,,[Metode Baru] Indeks Pembangunan Manusia
110841301180,72.73,Aceh Besar,2018,,[Metode Baru] Indeks Pembangunan Manusia
110841301190,73.55,Aceh Besar,2019,,[Metode Baru] Indeks Pembangunan Manusia
110841301200,73.56,Aceh Besar,2020,,[Metode Baru] Indeks Pembangunan Manusia
110841301210,73.58,Aceh Besar,2021,,[Metode Baru] Indeks Pembangunan Manusia
110841301220,74.0,Aceh Besar,2022,,[Metode Baru] Indeks Pembangunan Manusia
110941301100,66.75,Pidie,2010,,[Metode Baru] Indeks Pembangunan Manusia
110941301110,66.95,Pidie,2011,,[Metode Baru] Indeks Pembangunan Manusia
110941301120,67.3,Pidie,2012,,[Metode Baru] Indeks Pembangunan Manusia
110941301130,67.59,Pidie,2013,,[Metode Baru] Indeks Pembangunan Manusia
110941301140,67.87,Pidie,2014,,[Metode Baru] Indeks Pembangunan Manusia
110941301150,68.68,Pidie,2015,,[Metode Baru] Indeks Pembangunan Manusia
110941301160,69.06,Pidie,2016,,[Metode Baru] Indeks Pembangunan Manusia
