id,values,breakdown,year,data_title
1145301110,45.92,Perkotaan,2011,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301120,51.03,Perkotaan,2012,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301130,51.29,Perkotaan,2013,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301140,55.85,Perkotaan,2014,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301150,66.33,Perkotaan,2015,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301160,71.71,Perkotaan,2016,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301170,80.89,Perkotaan,2017,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301180,86.29,Perkotaan,2018,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301190,90.63,Perkotaan,2019,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301200,92.97,Perkotaan,2020,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
1145301210,95.83,Perkotaan,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301110,16.95,Perdesaan,2011,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301120,20.94,Perdesaan,2012,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301130,23.34,Perdesaan,2013,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301140,26.79,Perdesaan,2014,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301150,35.56,Perdesaan,2015,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301160,42.46,Perdesaan,2016,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301170,54.44,Perdesaan,2017,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301180,65.14,Perdesaan,2018,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301190,74.03,Perdesaan,2019,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301200,79.36,Perdesaan,2020,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
2145301210,86.19,Perdesaan,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301110,32.22,Perkotaan+Perdesaan,2011,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301120,36.79,Perkotaan+Perdesaan,2012,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301130,38.21,Perkotaan+Perdesaan,2013,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301140,42.34,Perkotaan+Perdesaan,2014,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301150,51.83,Perkotaan+Perdesaan,2015,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301160,58.21,Perkotaan+Perdesaan,2016,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301170,68.93,Perkotaan+Perdesaan,2017,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301180,77.05,Perkotaan+Perdesaan,2018,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301190,83.58,Perkotaan+Perdesaan,2019,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301200,87.17,Perkotaan+Perdesaan,2020,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
3145301210,91.83,Perkotaan+Perdesaan,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Daerah Tempat Tinggal
